"chromosome","start","end","name","score","strand"
"chr14",22548458,22548610,"enhD",1000,"."
"chr14",22549457,22549746,"enhD",1000,"."
"chr14",22550133,22550464,"enhD",1000,"."
"chr14",22550883,22551233,"enhD",1000,"."
"chr14",22551397,22551553,"enhD",1000,"."
"chr14",22551639,22551895,"enhD",1000,"."
"chr14",22552298,22552641,"enhD",1000,"."
"chr14",22552796,22553015,"enhD",1000,"."
"chr14",22553368,22553714,"enhD",1000,"."
"chr14",22553745,22554063,"enhD",1000,"."
"chr14",22554552,22554722,"enhD",1000,"."
"chr14",22554905,22555205,"enhP",1000,"."
"chr14",22555249,22555459,"enhP",1000,"."
"chr14",22555532,22555882,"enhP",1000,"."
"chr14",22556327,22556677,"prom",1000,"."
"chr14",22556709,22556953,"prom",1000,"."
"chr14",22557011,22557212,"prom",1000,"."
"chr14",22557217,22557482,"enhP",1000,"."
"chr14",22557609,22557839,"enhP",1000,"."
"chr14",22557879,22558049,"enhP",1000,"."
"chr14",22558124,22558373,"enhP",1000,"."
"chr14",22558431,22558722,"enhP",1000,"."
"chr14",22558990,22559207,"enhD",1000,"."
"chr14",22559265,22559571,"enhD",1000,"."
"chr14",22559589,22559760,"enhD",1000,"."
"chr14",22560370,22560623,"enhD",1000,"."
"chr14",22560670,22560855,"enhD",1000,"."
"chr14",22560928,22561278,"enhD",1000,"."
"chr14",22561521,22561729,"enhD",1000,"."
"chr14",22561738,22562087,"enhD",1000,"."
"chr14",22562137,22562328,"enhD",1000,"."
"chr14",22562391,22562593,"enhD",1000,"."
"chr14",22562745,22563047,"enhD",1000,"."
"chr14",22564047,22564354,"enhD",1000,"."
"chr14",22564610,22564807,"enhD",1000,"."
"chr14",22565337,22565557,"enhD",1000,"."
"chr14",22565641,22565853,"enhD",1000,"."
"chr14",22566189,22566483,"enhD",1000,"."
"chr14",22566822,22567170,"enhD",1000,"."
"chr14",22567469,22567631,"enhD",1000,"."
"chr14",22568291,22568561,"enhD",1000,"."
"chr14",22568635,22568984,"enhD",1000,"."
"chr14",22569017,22569218,"enhD",1000,"."
"chr14",22569382,22569731,"enhD",1000,"."
"chr14",22569781,22569992,"enhD",1000,"."
"chr14",22570279,22570629,"enhD",1000,"."
"chr14",22570723,22570894,"enhD",1000,"."
"chr14",22572665,22572999,"enhD",1000,"."
"chr14",22588058,22588387,"enhP",1000,"."
"chr14",22588409,22588569,"enhP",1000,"."
"chr14",22588593,22588846,"enhP",1000,"."
"chr14",22588913,22589161,"prom",1000,"."
"chr14",22589171,22589521,"prom",1000,"."
"chr14",22589660,22590008,"enhP",1000,"."
"chr14",22593237,22593566,"enhD",1000,"."
"chr14",22597239,22597588,"enhP",1000,"."
"chr14",22597927,22598095,"enhP",1000,"."
"chr14",22598096,22598442,"prom",1000,"."
"chr14",22598447,22598600,"enhP",1000,"."
"chr14",22598612,22598799,"enhP",1000,"."
"chr14",22598856,22599204,"prom",1000,"."
"chr14",22601942,22602290,"enhD",1000,"."
"chr14",22602924,22603253,"enhD",1000,"."
"chr14",22606407,22606752,"enhD",1000,"."
"chr14",22607308,22607656,"enhD",1000,"."
"chr14",22611952,22612283,"enhD",1000,"."
"chr14",22613188,22613491,"enhD",1000,"."
"chr14",22613778,22614041,"enhD",1000,"."
"chr14",22614041,22614234,"enhD",1000,"."
"chr14",22614301,22614651,"enhD",1000,"."
"chr14",22622317,22622553,"enhD",1000,"."
"chr14",22630188,22630348,"enhD",1000,"."
"chr14",22634287,22634621,"CTCF",1000,"."
"chr14",22641846,22642191,"enhD",1000,"."
"chr14",22642577,22642813,"enhD",1000,"."
"chr14",22644040,22644255,"CTCF",1000,"."
"chr14",22645324,22645579,"enhD",1000,"."
"chr14",22646518,22646868,"enhD",1000,"."
"chr14",22646939,22647243,"enhD",1000,"."
"chr14",22648570,22648902,"enhD",1000,"."
"chr14",22650017,22650365,"enhD",1000,"."
"chr14",22650451,22650649,"enhD",1000,"."
"chr14",22651142,22651485,"enhD",1000,"."
"chr14",22652444,22652715,"CTCF",1000,"."
"chr14",22653151,22653321,"CTCF",1000,"."
"chr14",22653386,22653563,"CTCF",1000,"."
"chr14",22657308,22657658,"enhD",1000,"."
"chr14",22657937,22658249,"enhD",1000,"."
"chr14",22659060,22659241,"enhD",1000,"."
"chr14",22664254,22664589,"enhD",1000,"."
"chr14",22667959,22668277,"enhD",1000,"."
"chr14",22668420,22668718,"enhD",1000,"."
"chr14",22671676,22671848,"enhD",1000,"."
"chr14",22689216,22689566,"enhD",1000,"."
"chr14",22690912,22691176,"enhD",1000,"."
"chr14",22691214,22691559,"enhD",1000,"."
"chr14",22699204,22699354,"enhD",1000,"."
"chr14",22699361,22699701,"enhD",1000,"."
"chr14",22700070,22700419,"enhP",1000,"."
"chr14",22712984,22713311,"enhD",1000,"."
"chr14",22713365,22713677,"enhD",1000,"."
"chr14",22715277,22715622,"enhD",1000,"."
"chr14",22721323,22721524,"CTCF",1000,"."
"chr14",22725857,22726115,"enhP",1000,"."
"chr14",22737045,22737395,"enhD",1000,"."
"chr14",22738281,22738489,"enhD",1000,"."
"chr14",22739438,22739781,"enhD",1000,"."
"chr14",22740055,22740351,"enhD",1000,"."
"chr14",22740626,22740827,"enhD",1000,"."
"chr14",22748157,22748496,"enhD",1000,"."
"chr14",22748651,22748959,"enhD",1000,"."
"chr14",22753245,22753522,"enhD",1000,"."
"chr14",22766090,22766422,"enhP",1000,"."
"chr14",22766428,22766771,"prom",1000,"."
"chr14",22766861,22767012,"enhP",1000,"."
"chr14",22767123,22767462,"enhP",1000,"."
"chr14",22769805,22769976,"enhD",1000,"."
"chr14",22777469,22777804,"enhD",1000,"."
"chr14",22780125,22780291,"enhD",1000,"."
"chr14",22780323,22780601,"enhD",1000,"."
"chr14",22781172,22781449,"enhD",1000,"."
"chr14",22781692,22782020,"enhD",1000,"."
"chr14",22783828,22784050,"enhD",1000,"."
"chr14",22789223,22789486,"enhD",1000,"."
"chr14",22790047,22790246,"enhD",1000,"."
"chr14",22790273,22790618,"enhD",1000,"."
"chr14",22790636,22790794,"enhD",1000,"."
"chr14",22791323,22791639,"enhD",1000,"."
"chr14",22794568,22794910,"enhD",1000,"."
"chr14",22796121,22796332,"enhD",1000,"."
"chr14",22796523,22796787,"enhD",1000,"."
"chr14",22797032,22797363,"enhD",1000,"."
"chr14",22797667,22797903,"enhD",1000,"."
"chr14",22798251,22798493,"enhD",1000,"."
"chr14",22798533,22798879,"enhD",1000,"."
"chr14",22799001,22799238,"enhD",1000,"."
"chr14",22800390,22800689,"enhD",1000,"."
"chr14",22802600,22802810,"enhD",1000,"."
"chr14",22803355,22803582,"enhD",1000,"."
"chr14",22803604,22803898,"enhD",1000,"."
"chr14",22804570,22804781,"enhD",1000,"."
"chr14",22807205,22807433,"enhD",1000,"."
"chr14",22807481,22807816,"enhD",1000,"."
"chr14",22808619,22808959,"enhD",1000,"."
"chr14",22810955,22811304,"enhD",1000,"."
"chr14",22811837,22812186,"enhD",1000,"."
"chr14",22812783,22813045,"enhD",1000,"."
"chr14",22813278,22813525,"enhD",1000,"."
"chr14",22815036,22815195,"enhP",1000,"."
"chr14",22815419,22815671,"enhP",1000,"."
"chr14",22815759,22816091,"prom",1000,"."
"chr14",22817860,22818200,"enhP",1000,"."
"chr14",22818225,22818427,"enhP",1000,"."
"chr14",22819099,22819430,"enhP",1000,"."
"chr14",22819629,22819920,"prom",1000,"."
"chr14",22819983,22820173,"enhP",1000,"."
"chr14",22820835,22821028,"enhP",1000,"."
"chr14",22821336,22821683,"enhP",1000,"."
"chr14",22821749,22821945,"enhD",1000,"."
"chr14",22822058,22822349,"enhD",1000,"."
"chr14",22822503,22822769,"enhD",1000,"."
"chr14",22822772,22823109,"enhD",1000,"."
"chr14",22823163,22823317,"enhD",1000,"."
"chr14",22823411,22823708,"enhD",1000,"."
"chr14",22824865,22825187,"enhD",1000,"."
"chr14",22828153,22828451,"enhP",1000,"."
"chr14",22829738,22830060,"prom",1000,"."
"chr14",22830062,22830281,"prom",1000,"."
"chr14",22830422,22830583,"enhP",1000,"."
"chr14",22830743,22831024,"enhP",1000,"."
"chr14",22833998,22834288,"enhD",1000,"."
"chr14",22836314,22836661,"prom",1000,"."
"chr14",22836747,22836961,"enhP",1000,"."
"chr14",22837016,22837221,"enhP",1000,"."
"chr14",22837257,22837463,"enhP",1000,"."
"chr14",22837469,22837680,"enhP",1000,"."
"chr14",22837886,22838075,"enhP",1000,"."
"chr14",22838080,22838257,"enhP",1000,"."
"chr14",22838263,22838476,"enhP",1000,"."
"chr14",22838599,22838948,"enhD",1000,"."
"chr14",22839140,22839488,"enhD",1000,"."
"chr14",22839548,22839749,"enhD",1000,"."
"chr14",22839830,22840008,"enhD",1000,"."
"chr14",22840443,22840735,"enhD",1000,"."
"chr14",22840765,22840973,"enhD",1000,"."
"chr14",22842550,22842838,"enhD",1000,"."
"chr14",22846750,22846947,"enhD",1000,"."
"chr14",22847912,22848259,"enhD",1000,"."
"chr14",22848399,22848748,"enhD",1000,"."
"chr14",22848818,22849168,"enhD",1000,"."
"chr14",22849300,22849473,"enhD",1000,"."
"chr14",22849480,22849759,"enhD",1000,"."
"chr14",22849835,22850079,"enhD",1000,"."
"chr14",22850122,22850345,"enhD",1000,"."
"chr14",22851021,22851224,"enhP",1000,"."
"chr14",22851445,22851782,"enhP",1000,"."
"chr14",22852872,22853036,"enhP",1000,"."
"chr14",22853065,22853413,"enhP",1000,"."
"chr14",22853433,22853702,"enhP",1000,"."
"chr14",22855076,22855241,"enhD",1000,"."
"chr14",22865475,22865813,"CTCF",1000,"."
"chr14",22871051,22871401,"enhP",1000,"."
"chr14",22871607,22871957,"prom",1000,"."
"chr14",22871958,22872189,"enhP",1000,"."
"chr14",22872274,22872441,"prom",1000,"."
"chr14",22872557,22872904,"enhP",1000,"."
"chr14",22872972,22873147,"enhP",1000,"."
"chr14",22873154,22873453,"enhP",1000,"."
"chr14",22878290,22878626,"enhD",1000,"."
"chr14",22879101,22879253,"enhD",1000,"."
"chr14",22882342,22882502,"enhP",1000,"."
"chr14",22882571,22882862,"enhP",1000,"."
"chr14",22882933,22883281,"prom",1000,"."
"chr14",22883302,22883513,"prom",1000,"."
"chr14",22883589,22883939,"enhP",1000,"."
"chr14",22884169,22884328,"enhP",1000,"."
"chr14",22885154,22885499,"enhD",1000,"."
"chr14",22886032,22886261,"enhD",1000,"."
"chr14",22886659,22886883,"enhD",1000,"."
"chr14",22886895,22887102,"enhD",1000,"."
"chr14",22887285,22887632,"enhD",1000,"."
"chr14",22887732,22887895,"enhD",1000,"."
"chr14",22888024,22888371,"enhD",1000,"."
"chr14",22888688,22889037,"enhD",1000,"."
"chr14",22890455,22890751,"enhD",1000,"."
"chr14",22892490,22892835,"enhD",1000,"."
"chr14",22892920,22893134,"enhD",1000,"."
"chr14",22893741,22894077,"enhD",1000,"."
"chr14",22897356,22897706,"enhD",1000,"."
"chr14",22898400,22898690,"enhD",1000,"."
"chr14",22899972,22900194,"enhD",1000,"."
"chr14",22900199,22900544,"enhD",1000,"."
"chr14",22903130,22903479,"enhD",1000,"."
"chr14",22903527,22903854,"enhD",1000,"."
"chr14",22908717,22908904,"enhD",1000,"."
"chr14",22909735,22909954,"enhD",1000,"."
"chr14",22914874,22915182,"enhD",1000,"."
"chr14",22916098,22916447,"enhD",1000,"."
"chr14",22917642,22917885,"enhP",1000,"."
"chr14",22917905,22918168,"enhP",1000,"."
"chr14",22918468,22918767,"enhP",1000,"."
"chr14",22918842,22919045,"prom",1000,"."
"chr14",22919160,22919510,"prom",1000,"."
"chr14",22919572,22919751,"enhP",1000,"."
"chr14",22921867,22922124,"enhP",1000,"."
"chr14",22923000,22923335,"enhD",1000,"."
"chr14",22926086,22926318,"enhD",1000,"."
"chr14",22926417,22926653,"enhD",1000,"."
"chr14",22927149,22927415,"enhD",1000,"."
"chr14",22928527,22928846,"enhP",1000,"."
"chr14",22929065,22929228,"enhP",1000,"."
"chr14",22929384,22929734,"prom",1000,"."
"chr14",22929844,22930077,"enhP",1000,"."
"chr14",22930181,22930357,"enhP",1000,"."
"chr14",22930367,22930717,"enhP",1000,"."
"chr14",22930746,22930958,"enhP",1000,"."
"chr14",22931173,22931374,"enhP",1000,"."
"chr14",22931814,22931998,"enhD",1000,"."
"chr14",22939758,22940033,"enhD",1000,"."
"chr14",22940953,22941215,"enhD",1000,"."
"chr14",22947376,22947717,"enhD",1000,"."
"chr14",22951767,22952117,"enhD",1000,"."
"chr14",22955616,22955958,"enhP",1000,"."
"chr14",22956139,22956434,"enhP",1000,"."
"chr14",22956486,22956775,"enhP",1000,"."
"chr14",22956825,22956979,"prom",1000,"."
"chr14",22956981,22957329,"prom",1000,"."
"chr14",22957332,22957496,"enhP",1000,"."
"chr14",22957756,22958078,"enhP",1000,"."
"chr14",22959682,22959849,"enhD",1000,"."
"chr14",22966030,22966315,"enhD",1000,"."
"chr14",22966559,22966872,"enhD",1000,"."
"chr14",22973619,22973897,"enhD",1000,"."
"chr14",22973919,22974173,"enhD",1000,"."
"chr14",22974567,22974916,"enhD",1000,"."
"chr14",22976145,22976459,"enhP",1000,"."
"chr14",22976699,22977044,"enhP",1000,"."
"chr14",22977070,22977221,"prom",1000,"."
"chr14",22977227,22977412,"prom",1000,"."
"chr14",22977668,22978016,"enhP",1000,"."
"chr14",22978079,22978416,"enhP",1000,"."
"chr14",22978474,22978797,"enhP",1000,"."
"chr14",22978962,22979128,"enhP",1000,"."
"chr14",22979178,22979516,"enhD",1000,"."
"chr14",22979820,22980028,"enhD",1000,"."
"chr14",22980051,22980274,"enhD",1000,"."
"chr14",22980289,22980602,"enhP",1000,"."
"chr14",22980623,22980969,"enhP",1000,"."
"chr14",22981005,22981163,"enhP",1000,"."
"chr14",22981166,22981403,"enhP",1000,"."
"chr14",22981450,22981653,"enhP",1000,"."
"chr14",22981711,22981992,"enhP",1000,"."
"chr14",22982241,22982534,"prom",1000,"."
"chr14",22982575,22982923,"prom",1000,"."
"chr14",22982982,22983251,"enhP",1000,"."
"chr14",22983339,22983606,"enhP",1000,"."
"chr14",22986593,22986933,"CTCF",1000,"."
"chr14",22993623,22993863,"enhD",1000,"."
"chr14",22994857,22995203,"enhD",1000,"."
"chr14",22996907,22997251,"enhD",1000,"."
"chr14",22997340,22997688,"enhD",1000,"."
"chr14",22997968,22998280,"enhD",1000,"."
"chr14",23006072,23006344,"enhP",1000,"."
"chr14",23006659,23006984,"enhP",1000,"."
"chr14",23007007,23007310,"prom",1000,"."
"chr14",23007342,23007505,"enhP",1000,"."
"chr14",23008187,23008517,"enhP",1000,"."
"chr14",23008898,23009213,"enhP",1000,"."
"chr14",23009263,23009418,"enhP",1000,"."
"chr14",23009564,23009815,"enhP",1000,"."
"chr14",23009840,23010018,"prom",1000,"."
"chr14",23010020,23010366,"prom",1000,"."
"chr14",23010381,23010681,"enhP",1000,"."
"chr14",23010723,23011004,"enhP",1000,"."
"chr14",23013011,23013358,"enhD",1000,"."
"chr14",23020174,23020507,"enhD",1000,"."
"chr14",23020864,23021018,"enhD",1000,"."
"chr14",23021104,23021402,"enhD",1000,"."
"chr14",23021444,23021761,"enhD",1000,"."
"chr14",23023251,23023558,"enhP",1000,"."
"chr14",23024718,23025039,"enhP",1000,"."
"chr14",23025212,23025552,"enhP",1000,"."
"chr14",23025697,23025902,"enhP",1000,"."
"chr14",23028831,23029173,"enhD",1000,"."
"chr14",23033256,23033525,"enhP",1000,"."
"chr14",23034224,23034451,"enhP",1000,"."
"chr14",23034585,23034848,"prom",1000,"."
"chr14",23034882,23035076,"prom",1000,"."
"chr14",23035080,23035393,"prom",1000,"."
"chr14",23035537,23035742,"enhP",1000,"."
"chr14",23042648,23042805,"enhP",1000,"."
"chr14",23043157,23043480,"enhP",1000,"."
"chr14",23047030,23047376,"enhD",1000,"."
"chr14",23051244,23051457,"CTCF",1000,"."
"chr14",23052294,23052637,"enhD",1000,"."
"chr14",23054513,23054667,"K4m3",1000,"."
"chr14",23055545,23055892,"prom",1000,"."
"chr14",23055896,23056077,"prom",1000,"."
"chr14",23056143,23056457,"enhP",1000,"."
"chr14",23056553,23056855,"enhP",1000,"."
"chr14",23056879,23057084,"enhP",1000,"."
"chr14",23057168,23057364,"enhP",1000,"."
"chr14",23057417,23057751,"prom",1000,"."
"chr14",23057770,23057922,"enhP",1000,"."
"chr14",23058001,23058349,"enhP",1000,"."
"chr14",23062055,23062401,"enhD",1000,"."
"chr14",23062877,23063045,"enhD",1000,"."
"chr14",23063609,23063955,"enhD",1000,"."
"chr14",23064025,23064195,"enhD",1000,"."
"chr14",23068893,23069242,"enhD",1000,"."
"chr14",23069290,23069462,"enhD",1000,"."
"chr14",23069478,23069706,"enhP",1000,"."
"chr14",23070695,23071037,"enhP",1000,"."
"chr14",23071465,23071804,"prom",1000,"."
"chr14",23071894,23072240,"enhP",1000,"."
"chr14",23072268,23072469,"enhP",1000,"."
"chr14",23075900,23076123,"enhD",1000,"."
"chr14",23076894,23077187,"enhD",1000,"."
"chr14",23078724,23079062,"enhD",1000,"."
"chr14",23079829,23080030,"enhD",1000,"."
"chr14",23085438,23085781,"enhD",1000,"."
"chr14",23090292,23090599,"enhD",1000,"."
"chr14",23093988,23094257,"enhP",1000,"."
"chr14",23094592,23094763,"prom",1000,"."
"chr14",23094774,23094984,"prom",1000,"."
"chr14",23095126,23095476,"prom",1000,"."
"chr14",23095691,23095857,"prom",1000,"."
"chr14",23095857,23096035,"enhP",1000,"."
"chr14",23096106,23096313,"enhP",1000,"."
"chr14",23096442,23096792,"enhP",1000,"."
"chr14",23102324,23102504,"enhD",1000,"."
"chr14",23102842,23103145,"enhD",1000,"."
"chr14",23104858,23105206,"enhD",1000,"."
"chr14",23105437,23105618,"enhD",1000,"."
"chr14",23106232,23106447,"enhD",1000,"."
"chr14",23106489,23106837,"enhD",1000,"."
"chr14",23109237,23109582,"CTCF",1000,"."
"chr14",23111020,23111351,"enhD",1000,"."
"chr14",23112742,23113092,"enhD",1000,"."
"chr14",23113362,23113637,"enhD",1000,"."
"chr14",23113645,23113988,"enhD",1000,"."
"chr14",23114985,23115319,"enhD",1000,"."
"chr14",23115386,23115558,"enhD",1000,"."
"chr14",23115784,23116081,"enhD",1000,"."
"chr14",23117103,23117305,"enhD",1000,"."
"chr14",23117538,23117883,"enhP",1000,"."
"chr14",23119031,23119346,"enhP",1000,"."
"chr14",23119609,23119884,"prom",1000,"."
"chr14",23120042,23120392,"enhP",1000,"."
"chr14",23120802,23121148,"enhP",1000,"."
"chr14",23121203,23121381,"enhP",1000,"."
"chr14",23121475,23121807,"enhD",1000,"."
"chr14",23123182,23123380,"enhD",1000,"."
"chr14",23123448,23123798,"enhD",1000,"."
"chr14",23123982,23124136,"enhD",1000,"."
"chr14",23126242,23126398,"enhD",1000,"."
"chr14",23128329,23128579,"enhD",1000,"."
"chr14",23129909,23130252,"enhD",1000,"."
"chr14",23137175,23137376,"enhD",1000,"."
"chr14",23137449,23137785,"enhD",1000,"."
"chr14",23138239,23138473,"enhD",1000,"."
"chr14",23140389,23140709,"enhD",1000,"."
"chr14",23141807,23142040,"enhD",1000,"."
"chr14",23142095,23142405,"enhD",1000,"."
"chr14",23142856,23143206,"enhD",1000,"."
"chr14",23143877,23144209,"enhD",1000,"."
"chr14",23144304,23144567,"enhD",1000,"."
"chr14",23145898,23146239,"enhD",1000,"."
"chr14",23146254,23146463,"enhD",1000,"."
"chr14",23146480,23146829,"enhD",1000,"."
"chr14",23147727,23147939,"enhD",1000,"."
"chr14",23152071,23152256,"enhD",1000,"."
"chr14",23153833,23154181,"enhP",1000,"."
"chr14",23154339,23154687,"prom",1000,"."
"chr14",23155207,23155548,"prom",1000,"."
"chr14",23155552,23155891,"enhP",1000,"."
"chr14",23160997,23161148,"enhD",1000,"."
"chr14",23161165,23161506,"enhD",1000,"."
"chr14",23162103,23162294,"enhD",1000,"."
"chr14",23162556,23162729,"enhD",1000,"."
"chr14",23162782,23163109,"enhD",1000,"."
"chr14",23164300,23164631,"enhP",1000,"."
"chr14",23166417,23166627,"prom",1000,"."
"chr14",23167218,23167555,"enhP",1000,"."
"chr14",23167566,23167740,"enhP",1000,"."
"chr14",23168368,23168716,"enhD",1000,"."
"chr14",23171072,23171232,"enhD",1000,"."
"chr14",23171314,23171663,"enhD",1000,"."
"chr14",23171680,23171985,"enhD",1000,"."
"chr14",23172238,23172393,"enhD",1000,"."
"chr14",23173065,23173409,"enhD",1000,"."
"chr14",23174335,23174685,"enhD",1000,"."
"chr14",23174909,23175103,"enhD",1000,"."
"chr14",23175853,23176194,"enhD",1000,"."
"chr14",23177177,23177448,"enhD",1000,"."
"chr14",23179439,23179774,"enhD",1000,"."
"chr14",23180151,23180501,"enhD",1000,"."
"chr14",23181031,23181331,"enhD",1000,"."
"chr14",23181474,23181814,"enhP",1000,"."
"chr14",23182035,23182194,"enhP",1000,"."
"chr14",23182444,23182595,"enhP",1000,"."
"chr14",23182614,23182957,"enhP",1000,"."
"chr14",23183092,23183302,"enhP",1000,"."
"chr14",23183502,23183848,"prom",1000,"."
"chr14",23185192,23185382,"prom",1000,"."
"chr14",23187124,23187336,"enhP",1000,"."
"chr14",23187969,23188318,"enhD",1000,"."
"chr14",23195730,23196053,"enhD",1000,"."
"chr14",23197829,23198078,"enhD",1000,"."
"chr14",23199174,23199517,"enhD",1000,"."
"chr14",23199526,23199790,"enhD",1000,"."
"chr14",23204132,23204338,"enhD",1000,"."
"chr14",23206474,23206729,"enhD",1000,"."
"chr14",23207146,23207494,"enhD",1000,"."
"chr14",23209160,23209371,"enhD",1000,"."
"chr14",23209741,23209983,"enhD",1000,"."
"chr14",23210076,23210422,"enhD",1000,"."
"chr14",23229493,23229757,"K4m3",1000,"."
"chr14",23235903,23236151,"enhD",1000,"."
"chr14",23237706,23238055,"enhD",1000,"."
"chr14",23241106,23241443,"enhP",1000,"."
"chr14",23243201,23243352,"enhD",1000,"."
"chr14",23245369,23245690,"enhD",1000,"."
"chr14",23252077,23252308,"enhD",1000,"."
"chr14",23252408,23252752,"enhD",1000,"."
"chr14",23257458,23257673,"enhP",1000,"."
"chr14",23258401,23258551,"enhP",1000,"."
"chr14",23265207,23265395,"K4m3",1000,"."
"chr14",23274824,23275147,"enhD",1000,"."
"chr14",23275493,23275694,"enhD",1000,"."
"chr14",23277256,23277457,"enhD",1000,"."
"chr14",23278043,23278392,"enhD",1000,"."
"chr14",23280218,23280557,"enhD",1000,"."
"chr14",23285224,23285498,"enhP",1000,"."
"chr14",23285763,23285968,"enhP",1000,"."
"chr14",23286018,23286367,"prom",1000,"."
"chr14",23286521,23286722,"enhP",1000,"."
"chr14",23286968,23287285,"enhP",1000,"."
"chr14",23295011,23295361,"enhP",1000,"."
"chr14",23296619,23296969,"enhD",1000,"."
"chr14",23298535,23298884,"enhP",1000,"."
"chr14",23298939,23299175,"enhP",1000,"."
"chr14",23299176,23299525,"prom",1000,"."
"chr14",23299767,23299951,"enhP",1000,"."
"chr14",23300136,23300337,"enhP",1000,"."
"chr14",23300434,23300635,"enhP",1000,"."
"chr14",23300635,23300977,"enhP",1000,"."
"chr14",23301380,23301546,"enhP",1000,"."
"chr14",23301610,23301958,"enhP",1000,"."
"chr14",23302056,23302215,"enhP",1000,"."
"chr14",23302302,23302528,"enhP",1000,"."
"chr14",23302738,23303087,"prom",1000,"."
"chr14",23305912,23306212,"enhP",1000,"."
"chr14",23306285,23306496,"enhP",1000,"."
"chr14",23306611,23306961,"prom",1000,"."
"chr14",23306972,23307140,"prom",1000,"."
"chr14",23307196,23307485,"enhP",1000,"."
"chr14",23307508,23307736,"enhP",1000,"."
"chr14",23307760,23308110,"enhP",1000,"."
"chr14",23308397,23308550,"enhP",1000,"."
"chr14",23313953,23314152,"enhD",1000,"."
"chr14",23320143,23320343,"enhP",1000,"."
"chr14",23320651,23320852,"enhP",1000,"."
"chr14",23321008,23321354,"prom",1000,"."
"chr14",23321356,23321516,"prom",1000,"."
"chr14",23321775,23322000,"prom",1000,"."
"chr14",23322160,23322499,"enhP",1000,"."
"chr14",23323299,23323495,"enhP",1000,"."
"chr14",23328046,23328390,"enhD",1000,"."
"chr14",23335621,23335932,"CTCF",1000,"."
"chr14",23346085,23346323,"enhD",1000,"."
"chr14",23348496,23348670,"enhD",1000,"."
"chr14",23351284,23351575,"enhP",1000,"."
"chr14",23351905,23352106,"enhP",1000,"."
"chr14",23352161,23352508,"enhP",1000,"."
"chr14",23352508,23352718,"prom",1000,"."
"chr14",23352750,23353100,"prom",1000,"."
"chr14",23360555,23360884,"enhD",1000,"."
"chr14",23361378,23361712,"enhD",1000,"."
"chr14",23362163,23362513,"enhD",1000,"."
"chr14",23364284,23364593,"enhP",1000,"."
"chr14",23364614,23364882,"enhP",1000,"."
"chr14",23364895,23365094,"enhP",1000,"."
"chr14",23365112,23365339,"enhP",1000,"."
"chr14",23365480,23365729,"prom",1000,"."
"chr14",23365732,23365902,"prom",1000,"."
"chr14",23365918,23366246,"enhP",1000,"."
"chr14",23366309,23366658,"enhP",1000,"."
"chr14",23366745,23366911,"enhP",1000,"."
"chr14",23370065,23370415,"CTCF",1000,"."
"chr14",23371983,23372220,"CTCF",1000,"."
"chr14",23376518,23376833,"prom",1000,"."
"chr14",23376836,23377075,"prom",1000,"."
"chr14",23377230,23377411,"prom",1000,"."
"chr14",23377602,23377952,"enhP",1000,"."
"chr14",23378020,23378240,"enhP",1000,"."
"chr14",23378731,23378960,"enhP",1000,"."
"chr14",23378967,23379190,"enhP",1000,"."
"chr14",23379465,23379738,"enhD",1000,"."
"chr14",23379897,23380146,"enhD",1000,"."
"chr14",23380381,23380545,"enhD",1000,"."
"chr14",23380681,23381025,"enhD",1000,"."
"chr14",23385259,23385426,"enhD",1000,"."
"chr14",23389704,23389870,"enhP",1000,"."
"chr14",23393942,23394115,"enhD",1000,"."
"chr14",23398406,23398708,"enhD",1000,"."
"chr14",23399259,23399444,"enhD",1000,"."
"chr14",23399634,23399976,"enhD",1000,"."
"chr14",23400860,23401100,"enhD",1000,"."
"chr14",23401419,23401614,"enhD",1000,"."
"chr14",23402355,23402631,"enhD",1000,"."
"chr14",23404058,23404259,"enhD",1000,"."
"chr14",23404302,23404574,"enhD",1000,"."
"chr14",23404721,23404898,"enhD",1000,"."
"chr14",23408282,23408611,"prom",1000,"."
"chr14",23410107,23410275,"enhP",1000,"."
"chr14",23413641,23413941,"enhP",1000,"."
"chr14",23413969,23414160,"enhP",1000,"."
"chr14",23414383,23414698,"enhP",1000,"."
"chr14",23415781,23416127,"enhP",1000,"."
"chr14",23416931,23417250,"enhP",1000,"."
"chr14",23418414,23418730,"enhP",1000,"."
"chr14",23419041,23419305,"enhP",1000,"."
"chr14",23420655,23420985,"enhD",1000,"."
"chr14",23421002,23421176,"enhD",1000,"."
"chr14",23421613,23421955,"enhD",1000,"."
"chr14",23423548,23423826,"enhD",1000,"."
"chr14",23423976,23424302,"enhD",1000,"."
"chr14",23424440,23424774,"enhD",1000,"."
"chr14",23425062,23425239,"enhD",1000,"."
"chr14",23425928,23426170,"enhD",1000,"."
"chr14",23426562,23426719,"enhD",1000,"."
"chr14",23427748,23427982,"enhD",1000,"."
"chr14",23428325,23428483,"enhD",1000,"."
"chr14",23428919,23429120,"enhD",1000,"."
"chr14",23430686,23431004,"enhD",1000,"."
"chr14",23431843,23432124,"enhD",1000,"."
"chr14",23435572,23435922,"prom",1000,"."
"chr14",23436136,23436443,"enhP",1000,"."
"chr14",23436833,23437178,"enhP",1000,"."
"chr14",23437789,23437958,"enhD",1000,"."
"chr14",23438151,23438501,"enhD",1000,"."
"chr14",23438567,23438908,"enhD",1000,"."
"chr14",23439005,23439190,"enhD",1000,"."
