"chromosome","start","end","name","score","strand"
"chr3",14862969,14863214,"enhD",1000,"."
"chr3",14863830,14864003,"enhD",1000,"."
"chr3",14872715,14873049,"enhD",1000,"."
"chr3",14873456,14873676,"enhD",1000,"."
"chr3",14874865,14875170,"enhD",1000,"."
"chr3",14876769,14876945,"enhD",1000,"."
"chr3",14876969,14877318,"enhD",1000,"."
"chr3",14877418,14877659,"enhD",1000,"."
"chr3",14879230,14879519,"enhD",1000,"."
"chr3",14879527,14879862,"enhD",1000,"."
"chr3",14880686,14880863,"enhD",1000,"."
"chr3",14880871,14881208,"enhD",1000,"."
"chr3",14882630,14882921,"enhD",1000,"."
"chr3",14883314,14883504,"enhD",1000,"."
"chr3",14883540,14883740,"enhD",1000,"."
"chr3",14884221,14884508,"enhD",1000,"."
"chr3",14884687,14885035,"enhD",1000,"."
"chr3",14885317,14885667,"enhD",1000,"."
"chr3",14886206,14886395,"enhD",1000,"."
"chr3",14888336,14888511,"enhD",1000,"."
"chr3",14888806,14888993,"enhD",1000,"."
"chr3",14890418,14890768,"enhD",1000,"."
"chr3",14891197,14891525,"enhD",1000,"."
"chr3",14891562,14891822,"enhD",1000,"."
"chr3",14899990,14900338,"enhD",1000,"."
"chr3",14900351,14900502,"enhD",1000,"."
"chr3",14901193,14901502,"enhD",1000,"."
"chr3",14902768,14903118,"enhD",1000,"."
"chr3",14907670,14908007,"enhD",1000,"."
"chr3",14910443,14910768,"CTCF",1000,"."
"chr3",14913152,14913364,"enhD",1000,"."
"chr3",14914210,14914472,"enhD",1000,"."
"chr3",14915950,14916101,"CTCF",1000,"."
"chr3",14921168,14921512,"enhD",1000,"."
"chr3",14925702,14925980,"enhD",1000,"."
"chr3",14927739,14927984,"enhD",1000,"."
"chr3",14933496,14933800,"enhD",1000,"."
"chr3",14933908,14934151,"enhD",1000,"."
"chr3",14934160,14934326,"enhD",1000,"."
"chr3",14935699,14935947,"enhD",1000,"."
"chr3",14936428,14936748,"enhD",1000,"."
"chr3",14941888,14942238,"enhD",1000,"."
"chr3",14943096,14943362,"enhD",1000,"."
"chr3",14946337,14946519,"enhP",1000,"."
"chr3",14946791,14947048,"enhP",1000,"."
"chr3",14947205,14947375,"enhP",1000,"."
"chr3",14947375,14947725,"prom",1000,"."
"chr3",14947975,14948324,"enhP",1000,"."
"chr3",14948329,14948624,"prom",1000,"."
"chr3",14948686,14948919,"enhP",1000,"."
"chr3",14948954,14949124,"enhP",1000,"."
"chr3",14949252,14949575,"enhP",1000,"."
"chr3",14950355,14950602,"enhD",1000,"."
"chr3",14957986,14958258,"enhD",1000,"."
"chr3",14959122,14959331,"enhD",1000,"."
"chr3",14959400,14959665,"enhD",1000,"."
"chr3",14959672,14959838,"enhD",1000,"."
"chr3",14972666,14972900,"enhD",1000,"."
"chr3",14976406,14976620,"enhD",1000,"."
"chr3",14980731,14981073,"enhD",1000,"."
"chr3",14989004,14989354,"enhD",1000,"."
"chr3",14990059,14990264,"enhD",1000,"."
"chr3",14990271,14990580,"enhD",1000,"."
"chr3",14990594,14990926,"enhD",1000,"."
"chr3",14991231,14991567,"enhD",1000,"."
"chr3",14999230,14999575,"enhD",1000,"."
"chr3",15002470,15002660,"enhP",1000,"."
"chr3",15007644,15007993,"enhD",1000,"."
"chr3",15010679,15011027,"enhD",1000,"."
"chr3",15011197,15011544,"enhD",1000,"."
"chr3",15014971,15015318,"enhD",1000,"."
"chr3",15015494,15015841,"enhD",1000,"."
"chr3",15023215,15023559,"enhD",1000,"."
"chr3",15029246,15029499,"enhD",1000,"."
"chr3",15040874,15041141,"enhD",1000,"."
"chr3",15043331,15043668,"enhD",1000,"."
"chr3",15044360,15044675,"enhD",1000,"."
"chr3",15050416,15050765,"enhD",1000,"."
"chr3",15051565,15051863,"enhD",1000,"."
"chr3",15052020,15052262,"enhD",1000,"."
"chr3",15052709,15053059,"enhD",1000,"."
"chr3",15055008,15055340,"enhD",1000,"."
"chr3",15055343,15055553,"enhD",1000,"."
"chr3",15059685,15059878,"enhD",1000,"."
"chr3",15060100,15060318,"CTCF",1000,"."
"chr3",15060849,15061075,"CTCF",1000,"."
"chr3",15063309,15063507,"enhP",1000,"."
"chr3",15063906,15064200,"enhP",1000,"."
"chr3",15064342,15064598,"enhP",1000,"."
"chr3",15064738,15064950,"enhP",1000,"."
"chr3",15065156,15065490,"prom",1000,"."
"chr3",15065494,15065671,"enhP",1000,"."
"chr3",15079110,15079358,"enhD",1000,"."
"chr3",15082090,15082286,"enhD",1000,"."
"chr3",15082974,15083245,"enhD",1000,"."
"chr3",15086302,15086555,"enhD",1000,"."
"chr3",15091704,15091932,"enhD",1000,"."
"chr3",15092748,15093031,"enhD",1000,"."
"chr3",15094291,15094482,"enhD",1000,"."
"chr3",15094539,15094794,"enhD",1000,"."
"chr3",15096127,15096467,"enhD",1000,"."
"chr3",15097892,15098239,"enhP",1000,"."
"chr3",15098527,15098682,"enhP",1000,"."
"chr3",15098797,15098998,"enhP",1000,"."
"chr3",15099001,15099290,"prom",1000,"."
"chr3",15099381,15099531,"enhP",1000,"."
"chr3",15099587,15099765,"enhP",1000,"."
"chr3",15101662,15101822,"enhD",1000,"."
"chr3",15102330,15102666,"enhD",1000,"."
"chr3",15102876,15103158,"enhD",1000,"."
"chr3",15107477,15107826,"enhD",1000,"."
"chr3",15108112,15108450,"enhD",1000,"."
"chr3",15112083,15112267,"CTCF",1000,"."
"chr3",15115073,15115259,"enhD",1000,"."
"chr3",15118614,15118961,"K4m3",1000,"."
"chr3",15121049,15121398,"enhD",1000,"."
"chr3",15125363,15125526,"CTCF",1000,"."
"chr3",15148626,15148974,"K4m3",1000,"."
"chr3",15150346,15150504,"K4m3",1000,"."
"chr3",15151277,15151439,"enhD",1000,"."
"chr3",15154238,15154563,"enhD",1000,"."
"chr3",15158790,15158998,"K4m3",1000,"."
"chr3",15164403,15164753,"enhD",1000,"."
"chr3",15171131,15171479,"enhD",1000,"."
"chr3",15172907,15173104,"enhD",1000,"."
"chr3",15180164,15180424,"enhP",1000,"."
"chr3",15180435,15180669,"enhP",1000,"."
"chr3",15181580,15181849,"enhP",1000,"."
"chr3",15182051,15182300,"enhP",1000,"."
"chr3",15182406,15182601,"enhP",1000,"."
"chr3",15186666,15186891,"enhD",1000,"."
"chr3",15198732,15198935,"enhD",1000,"."
"chr3",15202733,15203083,"CTCF",1000,"."
"chr3",15205946,15206296,"prom",1000,"."
"chr3",15206343,15206610,"enhP",1000,"."
"chr3",15206636,15206789,"enhP",1000,"."
"chr3",15206989,15207334,"enhP",1000,"."
"chr3",15207870,15208188,"enhP",1000,"."
"chr3",15208277,15208474,"enhD",1000,"."
"chr3",15216039,15216354,"enhD",1000,"."
"chr3",15217960,15218303,"enhD",1000,"."
"chr3",15218700,15219030,"enhD",1000,"."
"chr3",15220147,15220348,"enhD",1000,"."
"chr3",15220737,15221002,"enhD",1000,"."
"chr3",15224189,15224523,"enhD",1000,"."
"chr3",15226756,15227015,"enhD",1000,"."
"chr3",15239787,15240121,"enhD",1000,"."
"chr3",15241405,15241680,"enhD",1000,"."
"chr3",15243987,15244188,"enhD",1000,"."
"chr3",15251640,15251799,"enhD",1000,"."
"chr3",15252920,15253084,"enhP",1000,"."
"chr3",15253277,15253607,"enhP",1000,"."
"chr3",15257012,15257357,"enhD",1000,"."
"chr3",15262082,15262274,"enhD",1000,"."
"chr3",15267977,15268327,"enhD",1000,"."
"chr3",15268633,15268858,"enhD",1000,"."
"chr3",15269110,15269294,"enhD",1000,"."
"chr3",15269457,15269807,"enhD",1000,"."
"chr3",15270106,15270277,"enhD",1000,"."
"chr3",15270308,15270460,"enhD",1000,"."
"chr3",15271818,15272168,"enhD",1000,"."
"chr3",15272192,15272345,"enhD",1000,"."
"chr3",15272488,15272760,"enhD",1000,"."
"chr3",15272887,15273140,"enhD",1000,"."
"chr3",15273306,15273555,"enhD",1000,"."
"chr3",15275004,15275291,"enhD",1000,"."
"chr3",15275416,15275675,"enhD",1000,"."
"chr3",15275997,15276346,"enhD",1000,"."
"chr3",15278128,15278470,"enhD",1000,"."
"chr3",15280974,15281164,"enhD",1000,"."
"chr3",15281208,15281464,"enhD",1000,"."
"chr3",15281925,15282271,"enhD",1000,"."
"chr3",15283741,15284084,"enhD",1000,"."
"chr3",15284538,15284879,"enhD",1000,"."
"chr3",15286055,15286331,"enhD",1000,"."
"chr3",15287603,15287953,"enhD",1000,"."
"chr3",15288670,15289005,"enhD",1000,"."
"chr3",15290783,15291113,"enhD",1000,"."
"chr3",15291708,15291910,"enhD",1000,"."
"chr3",15291920,15292080,"enhD",1000,"."
"chr3",15292083,15292433,"enhD",1000,"."
"chr3",15292880,15293042,"enhD",1000,"."
"chr3",15293044,15293388,"enhD",1000,"."
"chr3",15294274,15294560,"enhD",1000,"."
"chr3",15294955,15295304,"enhD",1000,"."
"chr3",15295574,15295922,"enhD",1000,"."
"chr3",15296044,15296200,"enhD",1000,"."
"chr3",15297605,15297889,"enhD",1000,"."
"chr3",15299087,15299435,"enhD",1000,"."
"chr3",15300268,15300617,"enhD",1000,"."
"chr3",15300686,15301013,"enhD",1000,"."
"chr3",15301059,15301371,"enhD",1000,"."
"chr3",15304254,15304579,"enhD",1000,"."
"chr3",15305479,15305823,"enhD",1000,"."
"chr3",15308456,15308794,"enhD",1000,"."
"chr3",15309697,15309949,"enhD",1000,"."
"chr3",15310512,15310674,"enhD",1000,"."
"chr3",15310698,15311048,"enhD",1000,"."
"chr3",15311107,15311369,"enhD",1000,"."
"chr3",15311603,15311861,"enhD",1000,"."
"chr3",15315025,15315334,"enhD",1000,"."
"chr3",15316462,15316803,"enhD",1000,"."
"chr3",15317045,15317381,"enhD",1000,"."
"chr3",15319243,15319432,"enhD",1000,"."
"chr3",15319632,15319982,"enhD",1000,"."
"chr3",15320156,15320401,"enhD",1000,"."
"chr3",15320419,15320690,"enhD",1000,"."
"chr3",15320714,15320869,"enhD",1000,"."
"chr3",15324389,15324668,"enhD",1000,"."
"chr3",15325271,15325605,"enhD",1000,"."
"chr3",15326118,15326397,"enhD",1000,"."
"chr3",15327373,15327655,"enhD",1000,"."
"chr3",15327995,15328342,"enhD",1000,"."
"chr3",15329443,15329793,"enhD",1000,"."
"chr3",15330029,15330179,"enhD",1000,"."
"chr3",15330204,15330554,"enhD",1000,"."
"chr3",15331057,15331357,"enhP",1000,"."
"chr3",15331500,15331825,"enhP",1000,"."
"chr3",15332063,15332328,"enhP",1000,"."
"chr3",15332444,15332794,"prom",1000,"."
"chr3",15333179,15333507,"prom",1000,"."
"chr3",15333720,15333987,"enhP",1000,"."
"chr3",15336173,15336497,"enhD",1000,"."
"chr3",15338953,15339302,"enhP",1000,"."
"chr3",15341222,15341572,"prom",1000,"."
"chr3",15342993,15343337,"enhP",1000,"."
"chr3",15345164,15345488,"enhD",1000,"."
"chr3",15345630,15345911,"enhD",1000,"."
"chr3",15345921,15346167,"enhD",1000,"."
"chr3",15347033,15347355,"enhD",1000,"."
"chr3",15347511,15347705,"enhD",1000,"."
"chr3",15347850,15348140,"enhD",1000,"."
"chr3",15348284,15348529,"enhD",1000,"."
"chr3",15351312,15351658,"enhD",1000,"."
"chr3",15356612,15356959,"enhD",1000,"."
"chr3",15360758,15361096,"enhD",1000,"."
"chr3",15361339,15361540,"enhD",1000,"."
"chr3",15361569,15361896,"enhD",1000,"."
"chr3",15362306,15362553,"enhD",1000,"."
"chr3",15362578,15362787,"enhD",1000,"."
"chr3",15368827,15369047,"enhD",1000,"."
"chr3",15377942,15378153,"enhD",1000,"."
"chr3",15378185,15378535,"enhD",1000,"."
"chr3",15383705,15383965,"enhD",1000,"."
"chr3",15384594,15384848,"enhD",1000,"."
"chr3",15384858,15385206,"enhD",1000,"."
"chr3",15386063,15386363,"enhD",1000,"."
"chr3",15386381,15386709,"enhD",1000,"."
"chr3",15387160,15387510,"enhD",1000,"."
"chr3",15387736,15388078,"enhD",1000,"."
"chr3",15398858,15399179,"CTCF",1000,"."
"chr3",15399977,15400312,"enhD",1000,"."
"chr3",15404790,15405121,"enhD",1000,"."
"chr3",15405470,15405759,"enhD",1000,"."
"chr3",15409289,15409630,"enhD",1000,"."
"chr3",15409830,15410121,"enhD",1000,"."
"chr3",15416455,15416738,"enhD",1000,"."
"chr3",15417005,15417228,"enhD",1000,"."
"chr3",15426977,15427136,"enhP",1000,"."
"chr3",15427186,15427349,"prom",1000,"."
"chr3",15427350,15427699,"prom",1000,"."
"chr3",15427742,15427911,"enhP",1000,"."
"chr3",15428051,15428344,"enhP",1000,"."
"chr3",15428354,15428506,"enhP",1000,"."
"chr3",15428629,15428951,"enhP",1000,"."
"chr3",15430741,15430902,"enhD",1000,"."
"chr3",15436344,15436583,"enhD",1000,"."
"chr3",15439017,15439332,"enhP",1000,"."
"chr3",15439490,15439775,"enhP",1000,"."
"chr3",15440875,15441201,"enhP",1000,"."
"chr3",15441361,15441640,"enhP",1000,"."
"chr3",15443864,15444192,"enhP",1000,"."
"chr3",15451145,15451488,"enhP",1000,"."
"chr3",15451707,15452053,"enhP",1000,"."
"chr3",15453356,15453512,"enhP",1000,"."
"chr3",15453553,15453890,"enhP",1000,"."
"chr3",15457199,15457371,"enhD",1000,"."
"chr3",15458434,15458766,"enhD",1000,"."
"chr3",15460406,15460737,"enhD",1000,"."
"chr3",15461162,15461512,"enhD",1000,"."
"chr3",15462568,15462730,"enhD",1000,"."
"chr3",15466376,15466720,"enhD",1000,"."
"chr3",15467800,15468138,"enhD",1000,"."
"chr3",15470353,15470554,"CTCF",1000,"."
"chr3",15476441,15476683,"enhD",1000,"."
"chr3",15478074,15478274,"enhD",1000,"."
"chr3",15489042,15489275,"CTCF",1000,"."
"chr3",15492107,15492352,"CTCF",1000,"."
"chr3",15493498,15493847,"enhD",1000,"."
"chr3",15494434,15494603,"enhP",1000,"."
"chr3",15495925,15496139,"enhP",1000,"."
"chr3",15496188,15496476,"prom",1000,"."
"chr3",15497379,15497582,"enhP",1000,"."
"chr3",15498433,15498781,"enhP",1000,"."
"chr3",15498856,15499094,"prom",1000,"."
"chr3",15499617,15499896,"enhP",1000,"."
"chr3",15500125,15500475,"enhP",1000,"."
"chr3",15502654,15502991,"enhD",1000,"."
"chr3",15505181,15505361,"enhP",1000,"."
"chr3",15505467,15505806,"enhP",1000,"."
"chr3",15511202,15511468,"enhD",1000,"."
"chr3",15512229,15512566,"enhD",1000,"."
"chr3",15513172,15513412,"enhD",1000,"."
"chr3",15515004,15515342,"enhD",1000,"."
"chr3",15517209,15517553,"CTCF",1000,"."
"chr3",15519979,15520187,"enhP",1000,"."
"chr3",15520265,15520615,"enhP",1000,"."
"chr3",15520822,15521023,"enhP",1000,"."
"chr3",15521087,15521239,"enhP",1000,"."
"chr3",15521339,15521569,"enhP",1000,"."
"chr3",15521711,15522037,"prom",1000,"."
"chr3",15523096,15523297,"enhP",1000,"."
"chr3",15523666,15523998,"enhD",1000,"."
"chr3",15527087,15527431,"CTCF",1000,"."
"chr3",15528996,15529197,"enhD",1000,"."
"chr3",15534274,15534572,"enhD",1000,"."
"chr3",15540571,15540774,"enhD",1000,"."
"chr3",15541212,15541424,"enhD",1000,"."
"chr3",15541428,15541696,"enhD",1000,"."
"chr3",15543151,15543321,"enhD",1000,"."
"chr3",15543400,15543704,"CTCF",1000,"."
"chr3",15556218,15556440,"enhD",1000,"."
"chr3",15556525,15556875,"enhD",1000,"."
"chr3",15557594,15557944,"enhD",1000,"."
"chr3",15562571,15562916,"enhD",1000,"."
"chr3",15567433,15567740,"enhD",1000,"."
"chr3",15570532,15570779,"enhD",1000,"."
"chr3",15575544,15575702,"enhD",1000,"."
"chr3",15576519,15576861,"enhD",1000,"."
"chr3",15578293,15578635,"enhD",1000,"."
"chr3",15579487,15579834,"enhD",1000,"."
"chr3",15584711,15584922,"enhD",1000,"."
"chr3",15585162,15585460,"enhD",1000,"."
"chr3",15591321,15591516,"enhD",1000,"."
"chr3",15600089,15600344,"enhP",1000,"."
"chr3",15600727,15600908,"enhP",1000,"."
"chr3",15601042,15601241,"enhP",1000,"."
"chr3",15601283,15601486,"prom",1000,"."
"chr3",15601562,15601911,"prom",1000,"."
"chr3",15602052,15602241,"prom",1000,"."
"chr3",15602309,15602512,"enhP",1000,"."
"chr3",15603811,15604051,"enhP",1000,"."
"chr3",15606564,15606904,"enhD",1000,"."
"chr3",15607723,15607910,"enhD",1000,"."
"chr3",15607925,15608266,"enhD",1000,"."
"chr3",15608294,15608445,"enhD",1000,"."
"chr3",15610094,15610444,"enhD",1000,"."
"chr3",15611094,15611417,"enhD",1000,"."
"chr3",15612097,15612318,"enhD",1000,"."
"chr3",15616123,15616343,"enhD",1000,"."
"chr3",15619722,15619937,"enhD",1000,"."
"chr3",15620093,15620305,"enhD",1000,"."
"chr3",15623822,15624145,"enhD",1000,"."
"chr3",15624164,15624375,"enhD",1000,"."
"chr3",15630255,15630432,"enhD",1000,"."
"chr3",15630712,15631040,"enhD",1000,"."
"chr3",15631054,15631358,"enhD",1000,"."
"chr3",15631439,15631769,"enhD",1000,"."
"chr3",15633149,15633494,"enhD",1000,"."
"chr3",15633805,15634117,"enhD",1000,"."
"chr3",15634205,15634519,"enhD",1000,"."
"chr3",15634714,15634961,"enhD",1000,"."
"chr3",15635102,15635274,"enhD",1000,"."
"chr3",15635302,15635651,"enhD",1000,"."
"chr3",15636160,15636371,"enhD",1000,"."
"chr3",15636417,15636636,"enhD",1000,"."
"chr3",15636864,15637069,"enhD",1000,"."
"chr3",15637197,15637354,"enhD",1000,"."
"chr3",15637449,15637791,"enhD",1000,"."
"chr3",15637822,15637975,"enhD",1000,"."
"chr3",15638295,15638613,"enhD",1000,"."
"chr3",15638618,15638793,"enhD",1000,"."
"chr3",15638919,15639187,"enhD",1000,"."
"chr3",15645712,15645969,"enhD",1000,"."
"chr3",15646035,15646373,"enhD",1000,"."
"chr3",15646382,15646595,"enhD",1000,"."
"chr3",15646945,15647294,"enhD",1000,"."
"chr3",15647304,15647557,"enhD",1000,"."
"chr3",15647599,15647949,"enhD",1000,"."
"chr3",15648032,15648185,"enhD",1000,"."
"chr3",15649891,15650162,"enhD",1000,"."
"chr3",15655021,15655371,"enhD",1000,"."
"chr3",15660521,15660870,"enhD",1000,"."
"chr3",15670045,15670388,"enhD",1000,"."
"chr3",15673261,15673521,"enhD",1000,"."
"chr3",15673547,15673888,"enhD",1000,"."
"chr3",15678969,15679217,"enhD",1000,"."
"chr3",15681712,15682051,"enhD",1000,"."
"chr3",15682761,15683105,"enhD",1000,"."
"chr3",15683128,15683327,"enhD",1000,"."
"chr3",15683348,15683499,"enhD",1000,"."
"chr3",15685906,15686256,"enhD",1000,"."
"chr3",15687821,15688151,"enhD",1000,"."
"chr3",15694330,15694547,"enhD",1000,"."
"chr3",15694594,15694899,"enhD",1000,"."
"chr3",15702625,15702811,"enhD",1000,"."
"chr3",15704215,15704562,"CTCF",1000,"."
"chr3",15708940,15709290,"enhD",1000,"."
"chr3",15714478,15714768,"enhD",1000,"."
"chr3",15715545,15715863,"CTCF",1000,"."
"chr3",15723436,15723691,"enhD",1000,"."
"chr3",15732154,15732471,"enhP",1000,"."
"chr3",15736924,15737172,"enhP",1000,"."
"chr3",15737924,15738174,"enhP",1000,"."
"chr3",15738179,15738454,"enhP",1000,"."
"chr3",15738682,15738835,"enhP",1000,"."
"chr3",15743583,15743933,"enhD",1000,"."
"chr3",15745927,15746269,"enhD",1000,"."
"chr3",15750186,15750536,"enhD",1000,"."
"chr3",15753119,15753462,"enhD",1000,"."
"chr3",15754059,15754396,"enhD",1000,"."
"chr3",15755229,15755489,"enhP",1000,"."
"chr3",15756476,15756826,"prom",1000,"."
"chr3",15758363,15758596,"enhP",1000,"."
"chr3",15759540,15759879,"enhD",1000,"."
"chr3",15764251,15764512,"enhD",1000,"."
"chr3",15767859,15768074,"enhD",1000,"."
"chr3",15768732,15768889,"enhD",1000,"."
"chr3",15768933,15769281,"enhD",1000,"."
"chr3",15769539,15769726,"enhD",1000,"."
"chr3",15771390,15771615,"enhD",1000,"."
"chr3",15778473,15778823,"enhD",1000,"."
"chr3",15779153,15779473,"enhD",1000,"."
"chr3",15781186,15781478,"enhD",1000,"."
"chr3",15781653,15781895,"enhD",1000,"."
"chr3",15782121,15782326,"enhD",1000,"."
"chr3",15782507,15782751,"enhD",1000,"."
"chr3",15783637,15783970,"enhD",1000,"."
"chr3",15786309,15786524,"K4m3",1000,"."
"chr3",15787228,15787536,"enhD",1000,"."
"chr3",15794284,15794629,"enhD",1000,"."
"chr3",15794953,15795151,"enhD",1000,"."
"chr3",15795220,15795482,"enhD",1000,"."
"chr3",15795575,15795848,"enhD",1000,"."
"chr3",15795971,15796197,"enhD",1000,"."
"chr3",15796482,15796675,"enhP",1000,"."
"chr3",15796875,15797119,"enhP",1000,"."
"chr3",15797167,15797480,"enhP",1000,"."
"chr3",15797583,15797784,"enhP",1000,"."
"chr3",15797932,15798250,"prom",1000,"."
"chr3",15799032,15799297,"enhP",1000,"."
"chr3",15800855,15801205,"enhD",1000,"."
"chr3",15803999,15804272,"enhD",1000,"."
"chr3",15804532,15804879,"enhD",1000,"."
"chr3",15804917,15805116,"enhD",1000,"."
"chr3",15805740,15806089,"enhD",1000,"."
"chr3",15809401,15809640,"enhD",1000,"."
"chr3",15810712,15811061,"enhD",1000,"."
"chr3",15812223,15812560,"enhD",1000,"."
"chr3",15815823,15815977,"enhD",1000,"."
"chr3",15816931,15817184,"enhD",1000,"."
"chr3",15821019,15821193,"enhD",1000,"."
"chr3",15823140,15823465,"enhD",1000,"."
"chr3",15845531,15845849,"enhD",1000,"."
"chr3",15853888,15854212,"enhD",1000,"."
"chr3",15854313,15854652,"enhD",1000,"."
"chr3",15855374,15855705,"K4m3",1000,"."
"chr3",15858877,15859226,"enhP",1000,"."
"chr3",15859263,15859493,"enhP",1000,"."
"chr3",15859713,15860055,"prom",1000,"."
"chr3",15860057,15860260,"enhP",1000,"."
"chr3",15860362,15860531,"enhP",1000,"."
"chr3",15860685,15861035,"enhP",1000,"."
"chr3",15861237,15861511,"enhP",1000,"."
"chr3",15875050,15875400,"enhP",1000,"."
"chr3",15875643,15875991,"enhD",1000,"."
"chr3",15892897,15893217,"enhD",1000,"."
"chr3",15893569,15893875,"enhD",1000,"."
"chr3",15893969,15894203,"enhD",1000,"."
"chr3",15899434,15899770,"enhD",1000,"."
"chr3",15903237,15903584,"enhD",1000,"."
"chr3",15903826,15904176,"enhD",1000,"."
"chr3",15904192,15904382,"enhD",1000,"."
"chr3",15926050,15926386,"enhD",1000,"."
"chr3",15929980,15930313,"enhD",1000,"."
"chr3",15933338,15933512,"enhD",1000,"."
"chr3",15942556,15942807,"enhD",1000,"."
"chr3",15948494,15948715,"enhD",1000,"."
"chr3",15953861,15954208,"CTCF",1000,"."
"chr3",15958785,15959084,"enhD",1000,"."
"chr3",15964737,15965032,"enhD",1000,"."
"chr3",15969964,15970252,"K4m3",1000,"."
"chr3",15974696,15975044,"CTCF",1000,"."
"chr3",15975119,15975443,"CTCF",1000,"."
"chr3",15977149,15977473,"enhD",1000,"."
"chr3",15978841,15979191,"enhD",1000,"."
"chr3",15979524,15979874,"enhD",1000,"."
"chr3",15982371,15982564,"enhD",1000,"."
"chr3",15982647,15982989,"enhD",1000,"."
"chr3",15983037,15983218,"enhD",1000,"."
"chr3",15983221,15983453,"enhD",1000,"."
"chr3",15983800,15984146,"enhD",1000,"."
"chr3",15989350,15989700,"CTCF",1000,"."
"chr3",15998920,15999267,"CTCF",1000,"."
"chr3",16011427,16011757,"enhD",1000,"."
"chr3",16012128,16012478,"enhD",1000,"."
"chr3",16013676,16013992,"enhD",1000,"."
"chr3",16015738,16016011,"CTCF",1000,"."
"chr3",16023374,16023537,"CTCF",1000,"."
"chr3",16023927,16024246,"enhD",1000,"."
"chr3",16024603,16024953,"enhD",1000,"."
"chr3",16026819,16027158,"enhD",1000,"."
"chr3",16028383,16028553,"enhD",1000,"."
"chr3",16028587,16028933,"enhD",1000,"."
"chr3",16039875,16040195,"CTCF",1000,"."
"chr3",16048803,16048963,"enhD",1000,"."
"chr3",16050706,16050935,"enhD",1000,"."
"chr3",16051024,16051370,"enhD",1000,"."
"chr3",16051740,16052089,"enhD",1000,"."
"chr3",16052163,16052318,"enhD",1000,"."
"chr3",16053869,16054020,"enhD",1000,"."
"chr3",16055765,16056003,"enhD",1000,"."
"chr3",16056242,16056592,"enhD",1000,"."
"chr3",16058621,16058815,"enhD",1000,"."
"chr3",16059214,16059407,"enhD",1000,"."
"chr3",16059769,16060021,"enhD",1000,"."
"chr3",16060061,16060262,"enhD",1000,"."
"chr3",16060336,16060682,"enhD",1000,"."
"chr3",16060926,16061251,"enhD",1000,"."
"chr3",16061262,16061421,"enhD",1000,"."
"chr3",16061590,16061765,"enhD",1000,"."
"chr3",16063624,16063972,"enhD",1000,"."
"chr3",16064650,16064860,"enhD",1000,"."
"chr3",16064910,16065063,"enhD",1000,"."
"chr3",16065110,16065424,"enhD",1000,"."
"chr3",16066639,16066885,"enhD",1000,"."
"chr3",16067025,16067372,"enhD",1000,"."
"chr3",16068013,16068348,"enhD",1000,"."
"chr3",16068469,16068647,"enhD",1000,"."
"chr3",16069164,16069470,"enhD",1000,"."
"chr3",16069657,16069810,"enhD",1000,"."
"chr3",16071281,16071594,"enhD",1000,"."
"chr3",16072515,16072735,"enhD",1000,"."
"chr3",16072783,16073095,"enhD",1000,"."
"chr3",16073266,16073512,"enhD",1000,"."
"chr3",16074070,16074316,"enhD",1000,"."
"chr3",16074366,16074586,"enhD",1000,"."
"chr3",16077686,16078009,"enhD",1000,"."
"chr3",16079589,16079931,"enhD",1000,"."
"chr3",16084886,16085232,"enhD",1000,"."
"chr3",16085904,16086202,"enhD",1000,"."
"chr3",16088603,16088846,"enhD",1000,"."
"chr3",16090136,16090485,"enhD",1000,"."
"chr3",16090833,16091031,"enhD",1000,"."
"chr3",16097296,16097497,"CTCF",1000,"."
"chr3",16101163,16101315,"enhD",1000,"."
"chr3",16101491,16101802,"enhD",1000,"."
"chr3",16101876,16102091,"enhD",1000,"."
"chr3",16102734,16102943,"enhD",1000,"."
"chr3",16102970,16103315,"enhD",1000,"."
"chr3",16103542,16103878,"enhD",1000,"."
"chr3",16104256,16104469,"enhD",1000,"."
"chr3",16106390,16106720,"CTCF",1000,"."
"chr3",16109997,16110331,"enhD",1000,"."
"chr3",16110632,16110833,"enhD",1000,"."
"chr3",16112596,16112822,"enhD",1000,"."
"chr3",16112996,16113156,"enhD",1000,"."
"chr3",16113158,16113384,"enhD",1000,"."
"chr3",16113746,16114096,"enhD",1000,"."
"chr3",16114114,16114325,"enhD",1000,"."
"chr3",16114448,16114795,"enhD",1000,"."
"chr3",16118563,16118801,"enhD",1000,"."
"chr3",16119108,16119445,"enhD",1000,"."
"chr3",16120992,16121325,"enhD",1000,"."
"chr3",16122162,16122403,"enhD",1000,"."
"chr3",16124640,16124988,"enhD",1000,"."
"chr3",16125025,16125235,"enhD",1000,"."
"chr3",16127349,16127521,"enhD",1000,"."
"chr3",16130075,16130425,"enhD",1000,"."
"chr3",16132315,16132638,"enhD",1000,"."
"chr3",16132925,16133274,"enhD",1000,"."
"chr3",16133292,16133458,"enhD",1000,"."
"chr3",16136021,16136371,"enhD",1000,"."
"chr3",16136735,16137026,"enhD",1000,"."
"chr3",16137034,16137373,"enhD",1000,"."
"chr3",16140540,16140890,"enhD",1000,"."
"chr3",16140890,16141230,"enhD",1000,"."
"chr3",16141647,16141901,"enhD",1000,"."
"chr3",16142647,16142997,"enhD",1000,"."
"chr3",16145964,16146210,"enhD",1000,"."
"chr3",16147292,16147508,"enhD",1000,"."
"chr3",16148880,16149175,"enhD",1000,"."
